호선,역번호,역명,상하선,승강장위치,연단간격,승강장선형
1,130,구서,상선,다대포해수욕장행 3-3,좁음,직선
1,130,구서,상선,다대포해수욕장행 4-1,좁음,직선
1,130,구서,상선,다대포해수욕장행 4-2,좁음,직선
1,130,구서,상선,다대포해수욕장행 4-3,좁음,직선
1,130,구서,상선,다대포해수욕장행 5-1,좁음,직선
1,130,구서,상선,다대포해수욕장행 5-2,좁음,직선
1,130,구서,상선,다대포해수욕장행 5-3,좁음,직선
1,130,구서,상선,다대포해수욕장행 6-1,좁음,직선
1,130,구서,상선,다대포해수욕장행 6-2,좁음,직선
1,130,구서,상선,다대포해수욕장행 6-3,좁음,직선
1,130,구서,상선,다대포해수욕장행 7-1,좁음,직선
1,130,구서,상선,다대포해수욕장행 7-2,좁음,직선
1,130,구서,상선,다대포해수욕장행 7-3,좁음,직선
1,130,구서,상선,다대포해수욕장행 8-1,좁음,직선
1,130,구서,상선,다대포해수욕장행 8-2,좁음,직선
1,130,구서,상선,다대포해수욕장행 8-3,좁음,직선
1,130,구서,하선,노포행 1-1,좁음,직선
1,130,구서,하선,노포행 1-2,좁음,직선
1,130,구서,하선,노포행 1-3,좁음,직선
1,130,구서,하선,노포행 2-1,좁음,직선
1,130,구서,하선,노포행 2-2,좁음,직선
1,130,구서,하선,노포행 2-3,좁음,직선
1,130,구서,하선,노포행 3-1,좁음,직선
1,130,구서,하선,노포행 3-2,좁음,직선
1,130,구서,하선,노포행 3-3,좁음,직선
1,130,구서,하선,노포행 4-1,좁음,직선
1,130,구서,하선,노포행 4-2,좁음,직선
1,130,구서,하선,노포행 4-3,좁음,직선
1,130,구서,하선,노포행 5-1,좁음,직선
1,130,구서,하선,노포행 5-2,좁음,직선
1,130,구서,하선,노포행 5-3,좁음,직선
1,130,구서,하선,노포행 6-1,좁음,직선
1,130,구서,하선,노포행 6-2,좁음,직선
1,130,구서,하선,노포행 6-3,좁음,직선
1,130,구서,하선,노포행 7-1,좁음,직선
1,130,구서,하선,노포행 7-2,좁음,직선
1,130,구서,하선,노포행 7-3,좁음,직선
1,130,구서,하선,노포행 8-1,좁음,직선
1,130,구서,하선,노포행 8-2,좁음,직선
1,130,구서,하선,노포행 8-3,좁음,직선
1,131,두실,상선,다대포해수욕장행 1-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 1-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 1-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 2-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 2-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 2-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 3-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 3-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 3-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 4-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 4-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 4-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 5-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 5-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 5-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 6-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 6-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 6-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 7-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 7-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 7-3,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 8-1,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 8-2,좁음,(완화)곡선
1,131,두실,상선,다대포해수욕장행 8-3,좁음,(완화)곡선
1,131,두실,하선,노포행 1-1,좁음,(완화)곡선
1,131,두실,하선,노포행 1-2,좁음,(완화)곡선
1,131,두실,하선,노포행 1-3,좁음,(완화)곡선
1,131,두실,하선,노포행 2-1,좁음,(완화)곡선
1,131,두실,하선,노포행 2-2,좁음,(완화)곡선
1,131,두실,하선,노포행 2-3,좁음,(완화)곡선
1,131,두실,하선,노포행 3-1,좁음,(완화)곡선
1,131,두실,하선,노포행 3-2,좁음,(완화)곡선
1,131,두실,하선,노포행 3-3,좁음,(완화)곡선
1,131,두실,하선,노포행 4-1,좁음,(완화)곡선
1,131,두실,하선,노포행 4-2,좁음,(완화)곡선
1,131,두실,하선,노포행 4-3,좁음,(완화)곡선
1,131,두실,하선,노포행 5-1,좁음,(완화)곡선
1,131,두실,하선,노포행 5-2,좁음,(완화)곡선
1,131,두실,하선,노포행 5-3,좁음,(완화)곡선
1,131,두실,하선,노포행 6-1,좁음,(완화)곡선
1,131,두실,하선,노포행 6-2,좁음,(완화)곡선
1,131,두실,하선,노포행 6-3,좁음,(완화)곡선
1,131,두실,하선,노포행 7-1,좁음,(완화)곡선
1,131,두실,하선,노포행 7-2,좁음,(완화)곡선
1,131,두실,하선,노포행 7-3,좁음,(완화)곡선
1,131,두실,하선,노포행 8-1,좁음,(완화)곡선
1,131,두실,하선,노포행 8-2,좁음,(완화)곡선
1,131,두실,하선,노포행 8-3,좁음,(완화)곡선
1,132,남산,상선,다대포해수욕장행 1-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 1-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 1-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 2-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 2-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 2-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 3-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 3-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 3-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 4-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 4-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 4-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 5-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 5-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 5-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 6-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 6-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 6-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 7-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 7-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 7-3,좁음,직선
1,132,남산,상선,다대포해수욕장행 8-1,좁음,직선
1,132,남산,상선,다대포해수욕장행 8-2,좁음,직선
1,132,남산,상선,다대포해수욕장행 8-3,좁음,직선
1,132,남산,하선,노포행 1-1,좁음,직선
1,132,남산,하선,노포행 1-2,좁음,직선
1,132,남산,하선,노포행 1-3,좁음,직선
1,132,남산,하선,노포행 2-1,좁음,직선
1,132,남산,하선,노포행 2-2,좁음,직선
1,132,남산,하선,노포행 2-3,좁음,직선
1,132,남산,하선,노포행 3-1,좁음,직선
1,132,남산,하선,노포행 3-2,좁음,직선
1,132,남산,하선,노포행 3-3,좁음,직선
1,132,남산,하선,노포행 4-1,좁음,직선
1,132,남산,하선,노포행 4-2,좁음,직선
1,132,남산,하선,노포행 4-3,좁음,직선
1,132,남산,하선,노포행 5-1,좁음,직선
1,132,남산,하선,노포행 5-2,좁음,직선
1,132,남산,하선,노포행 5-3,좁음,직선
1,132,남산,하선,노포행 6-1,좁음,직선
1,132,남산,하선,노포행 6-2,좁음,직선
1,132,남산,하선,노포행 6-3,좁음,직선
1,132,남산,하선,노포행 7-1,좁음,직선
1,132,남산,하선,노포행 7-2,좁음,직선
1,132,남산,하선,노포행 7-3,좁음,직선
1,132,남산,하선,노포행 8-1,좁음,직선
1,132,남산,하선,노포행 8-2,좁음,직선
1,132,남산,하선,노포행 8-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 1-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 1-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 1-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 2-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 2-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 2-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 3-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 3-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 3-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 4-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 4-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 4-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 5-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 5-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 5-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 6-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 6-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 6-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 7-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 7-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 7-3,좁음,직선
1,133,범어사,상선,다대포해수욕장행 8-1,좁음,직선
1,133,범어사,상선,다대포해수욕장행 8-2,좁음,직선
1,133,범어사,상선,다대포해수욕장행 8-3,좁음,직선
1,133,범어사,하선,노포행 1-1,좁음,직선
1,133,범어사,하선,노포행 1-2,좁음,직선
1,133,범어사,하선,노포행 1-3,좁음,직선
1,133,범어사,하선,노포행 2-1,좁음,직선
1,133,범어사,하선,노포행 2-2,좁음,직선
1,133,범어사,하선,노포행 2-3,좁음,직선
1,133,범어사,하선,노포행 3-1,좁음,직선
1,133,범어사,하선,노포행 3-2,좁음,직선
1,133,범어사,하선,노포행 3-3,좁음,직선
1,133,범어사,하선,노포행 4-1,좁음,직선
1,133,범어사,하선,노포행 4-2,좁음,직선
1,133,범어사,하선,노포행 4-3,좁음,직선
1,133,범어사,하선,노포행 5-1,좁음,직선
1,133,범어사,하선,노포행 5-2,좁음,직선
1,133,범어사,하선,노포행 5-3,좁음,직선
1,133,범어사,하선,노포행 6-1,좁음,직선
1,133,범어사,하선,노포행 6-2,좁음,직선
1,133,범어사,하선,노포행 6-3,좁음,직선
1,133,범어사,하선,노포행 7-1,좁음,직선
1,133,범어사,하선,노포행 7-2,좁음,직선
1,133,범어사,하선,노포행 7-3,좁음,직선
1,133,범어사,하선,노포행 8-1,좁음,직선
1,133,범어사,하선,노포행 8-2,좁음,직선
1,133,범어사,하선,노포행 8-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 1-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 1-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 1-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 2-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 2-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 2-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 3-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 3-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 3-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 4-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 4-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 4-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 5-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 5-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 5-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 6-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 6-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 6-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 7-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 7-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 7-3,좁음,직선
1,134,노포,상선,다대포해수욕장행 8-1,좁음,직선
1,134,노포,상선,다대포해수욕장행 8-2,좁음,직선
1,134,노포,상선,다대포해수욕장행 8-3,좁음,직선
1,134,노포,하선,노포행 1-1,좁음,직선
1,134,노포,하선,노포행 1-2,좁음,직선
1,134,노포,하선,노포행 1-3,좁음,직선
1,134,노포,하선,노포행 2-1,좁음,직선
1,134,노포,하선,노포행 2-2,좁음,직선
1,134,노포,하선,노포행 2-3,좁음,직선
1,134,노포,하선,노포행 3-1,좁음,직선
1,134,노포,하선,노포행 3-2,좁음,직선
1,134,노포,하선,노포행 3-3,좁음,직선
1,134,노포,하선,노포행 4-1,좁음,직선
1,134,노포,하선,노포행 4-2,좁음,직선
1,134,노포,하선,노포행 4-3,좁음,직선
1,134,노포,하선,노포행 5-1,좁음,직선
1,134,노포,하선,노포행 5-2,좁음,직선
1,134,노포,하선,노포행 5-3,좁음,직선
1,134,노포,하선,노포행 6-1,좁음,직선
1,134,노포,하선,노포행 6-2,좁음,직선
1,134,노포,하선,노포행 6-3,좁음,직선
1,134,노포,하선,노포행 7-1,좁음,직선
1,134,노포,하선,노포행 7-2,좁음,직선
1,134,노포,하선,노포행 7-3,좁음,직선
1,134,노포,하선,노포행 8-1,좁음,직선
1,134,노포,하선,노포행 8-2,좁음,직선
1,134,노포,하선,노포행 8-3,좁음,직선
2,201,장산,상선,장산행 1-1,좁음,곡선
2,201,장산,상선,장산행 1-2,좁음,곡선
2,201,장산,상선,장산행 1-3,좁음,곡선
2,201,장산,상선,장산행 1-4,좁음,곡선
2,201,장산,상선,장산행 2-1,좁음,곡선
2,201,장산,상선,장산행 2-2,좁음,곡선
2,201,장산,상선,장산행 2-3,좁음,곡선
2,201,장산,상선,장산행 2-4,좁음,곡선
2,201,장산,상선,장산행 3-1,좁음,곡선
2,201,장산,상선,장산행 3-2,좁음,곡선
2,201,장산,상선,장산행 3-3,좁음,곡선
2,201,장산,상선,장산행 3-4,좁음,곡선
2,201,장산,상선,장산행 4-1,좁음,곡선
2,201,장산,상선,장산행 4-2,좁음,곡선
2,201,장산,상선,장산행 4-3,좁음,곡선
2,201,장산,상선,장산행 4-4,좁음,곡선
2,201,장산,상선,장산행 5-1,좁음,곡선
2,201,장산,상선,장산행 5-2,좁음,곡선
2,201,장산,상선,장산행 5-3,좁음,곡선
2,201,장산,상선,장산행 5-4,좁음,곡선
2,201,장산,상선,장산행 6-1,좁음,곡선
2,201,장산,상선,장산행 6-2,좁음,곡선
2,201,장산,상선,장산행 6-3,좁음,곡선
2,201,장산,상선,장산행 6-4,좁음,곡선
2,201,장산,하선,양산행 1-1,좁음,곡선
2,201,장산,하선,양산행 1-2,좁음,곡선
2,201,장산,하선,양산행 1-3,좁음,곡선
2,201,장산,하선,양산행 1-4,좁음,곡선
2,201,장산,하선,양산행 2-1,좁음,곡선
2,201,장산,하선,양산행 2-2,좁음,곡선
2,201,장산,하선,양산행 2-3,좁음,곡선
2,201,장산,하선,양산행 2-4,좁음,곡선
2,201,장산,하선,양산행 3-1,좁음,곡선
2,201,장산,하선,양산행 3-2,좁음,곡선
2,201,장산,하선,양산행 3-3,좁음,곡선
2,201,장산,하선,양산행 3-4,좁음,곡선
2,201,장산,하선,양산행 4-1,좁음,곡선
2,201,장산,하선,양산행 4-2,좁음,곡선
2,201,장산,하선,양산행 4-3,좁음,곡선
2,201,장산,하선,양산행 4-4,좁음,곡선
2,201,장산,하선,양산행 5-1,좁음,곡선
2,201,장산,하선,양산행 5-2,좁음,곡선
2,201,장산,하선,양산행 5-3,좁음,곡선
2,201,장산,하선,양산행 5-4,좁음,곡선
2,201,장산,하선,양산행 6-1,좁음,곡선
2,201,장산,하선,양산행 6-2,좁음,곡선
2,201,장산,하선,양산행 6-3,좁음,곡선
2,201,장산,하선,양산행 6-4,좁음,곡선
2,202,중동,상선,장산행 1-1,좁음,곡선
2,202,중동,상선,장산행 1-2,좁음,곡선
2,202,중동,상선,장산행 1-3,좁음,곡선
2,202,중동,상선,장산행 1-4,좁음,곡선
2,202,중동,상선,장산행 2-1,좁음,곡선
2,202,중동,상선,장산행 2-2,좁음,곡선
2,202,중동,상선,장산행 2-3,좁음,곡선
2,202,중동,상선,장산행 2-4,좁음,곡선
2,202,중동,상선,장산행 3-1,좁음,곡선
2,202,중동,상선,장산행 3-2,좁음,곡선
2,202,중동,상선,장산행 3-3,좁음,곡선
2,202,중동,상선,장산행 3-4,좁음,곡선
2,202,중동,상선,장산행 4-1,좁음,곡선
2,202,중동,상선,장산행 4-2,좁음,곡선
2,202,중동,상선,장산행 4-3,좁음,곡선
2,202,중동,상선,장산행 4-4,좁음,곡선
2,202,중동,상선,장산행 5-1,좁음,곡선
2,202,중동,상선,장산행 5-2,좁음,곡선
2,202,중동,상선,장산행 5-3,좁음,곡선
2,202,중동,상선,장산행 5-4,좁음,곡선
2,202,중동,상선,장산행 6-1,좁음,곡선
2,202,중동,상선,장산행 6-2,좁음,곡선
2,202,중동,상선,장산행 6-3,좁음,곡선
2,202,중동,상선,장산행 6-4,좁음,곡선
2,202,중동,하선,양산행 1-1,좁음,곡선
2,202,중동,하선,양산행 1-2,좁음,곡선
